"Dstat 0.7.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","c11node10",,,,"User:","root"
"Cmdline:","dstat -cnmd -N eth0,eth1,total --noheaders -o 4vms-r1.src.dstat.csv",,,,"Date:","30 May 2014 05:16:01 EDT"

"total cpu usage",,,,,,"net/eth0",,"net/eth1",,"net/total",,"memory usage",,,,"dsk/total",
0.253,0.379,99.305,0.0,0.0,0.063,448.0,0.0,551915.0,122736467.0,957062.0,240092635.0,7589847040.0,479137792.0,12817293312.0,4437143552.0,0.0,0.0
0.316,0.506,99.178,0.0,0.0,0.0,404.0,212.0,544142.0,122711980.0,954884.0,240071799.0,7590711296.0,479137792.0,12817293312.0,4436279296.0,0.0,0.0
0.253,0.443,99.178,0.063,0.0,0.063,586.0,0.0,556075.0,122693262.0,972389.0,240037825.0,7590113280.0,479137792.0,12817293312.0,4436877312.0,0.0,61440.0
0.253,0.379,99.368,0.0,0.0,0.0,500.0,0.0,545185.0,122640803.0,950140.0,240000808.0,7590563840.0,479137792.0,12817293312.0,4436426752.0,0.0,0.0
0.316,0.379,99.305,0.0,0.0,0.0,746.0,0.0,550358.0,122738720.0,958339.0,240053487.0,7590121472.0,479137792.0,12817293312.0,4436869120.0,0.0,0.0
0.316,0.505,99.116,0.0,0.0,0.063,298.0,106.0,545170.0,122622612.0,950652.0,240013139.0,7590252544.0,479137792.0,12817293312.0,4436738048.0,0.0,0.0
0.253,0.506,99.241,0.0,0.0,0.0,490.0,106.0,544452.0,122750071.0,955743.0,240120059.0,7590952960.0,479137792.0,12817293312.0,4436037632.0,0.0,0.0
0.253,0.505,99.179,0.0,0.0,0.063,512.0,0.0,556883.0,122722086.0,967339.0,240133495.0,7590842368.0,479137792.0,12817293312.0,4436148224.0,0.0,16384.0
0.253,0.505,99.116,0.126,0.0,0.0,334.0,92.0,552955.0,123170660.0,969514.0,240502345.0,7590842368.0,479137792.0,12817293312.0,4436148224.0,0.0,40960.0
0.190,0.443,99.367,0.0,0.0,0.0,835.0,106.0,557169.0,122674889.0,971444.0,239999995.0,7590645760.0,479137792.0,12817293312.0,4436344832.0,0.0,0.0
0.316,0.442,99.241,0.0,0.0,0.0,842.0,0.0,557570.0,122707256.0,970680.0,240078180.0,7590133760.0,479137792.0,12817293312.0,4436856832.0,0.0,0.0
0.253,0.505,99.179,0.0,0.0,0.063,554.0,106.0,552106.0,122698318.0,965881.0,240047030.0,7590748160.0,479137792.0,12817293312.0,4436242432.0,0.0,0.0
0.316,0.569,99.116,0.0,0.0,0.0,646.0,0.0,554918.0,122676757.0,974066.0,240094645.0,7590993920.0,479137792.0,12817293312.0,4435996672.0,0.0,0.0
0.253,0.379,99.242,0.126,0.0,0.0,426.0,106.0,564084.0,122709264.0,975604.0,240033633.0,7591079936.0,479137792.0,12817293312.0,4435910656.0,0.0,57344.0
0.379,0.379,99.242,0.0,0.0,0.0,448.0,0.0,549727.0,122696216.0,962228.0,240076813.0,7590694912.0,479137792.0,12817293312.0,4436295680.0,0.0,0.0
0.253,0.442,99.241,0.0,0.0,0.063,448.0,0.0,554333.0,122724057.0,969373.0,240161467.0,7590608896.0,479137792.0,12817297408.0,4436377600.0,0.0,0.0
0.253,0.569,99.178,0.0,0.0,0.0,996.0,174.0,553640.0,122689210.0,964238.0,240063341.0,7590879232.0,479137792.0,12817297408.0,4436107264.0,0.0,0.0
0.379,0.505,99.116,0.0,0.0,0.0,670.0,106.0,556607.0,122690290.0,972322.0,240099187.0,7590879232.0,479137792.0,12817297408.0,4436107264.0,0.0,0.0
0.253,0.505,99.179,0.063,0.0,0.0,256.0,0.0,550646.0,122674146.0,963326.0,240021723.0,7590649856.0,479137792.0,12817297408.0,4436336640.0,0.0,73728.0
0.190,0.442,99.305,0.0,0.0,0.063,576.0,0.0,559010.0,122691083.0,972904.0,240051993.0,7590735872.0,479137792.0,12817297408.0,4436250624.0,0.0,0.0
0.253,0.380,99.367,0.0,0.0,0.0,618.0,106.0,553070.0,123171764.0,963041.0,240524796.0,7591411712.0,479137792.0,12817297408.0,4435574784.0,0.0,0.0
0.317,0.443,99.240,0.0,0.0,0.0,554.0,174.0,551090.0,122676927.0,964598.0,239932441.0,7590944768.0,479137792.0,12817297408.0,4436041728.0,0.0,0.0
0.253,0.442,99.305,0.0,0.0,0.0,256.0,0.0,559228.0,122687522.0,972492.0,240156008.0,7590838272.0,479137792.0,12817297408.0,4436148224.0,0.0,0.0
0.190,0.379,99.368,0.0,0.0,0.063,740.0,0.0,555590.0,122666334.0,972253.0,239986673.0,7591325696.0,479137792.0,12817297408.0,4435660800.0,0.0,28672.0
0.316,0.380,99.241,0.063,0.0,0.0,762.0,0.0,558045.0,122703206.0,976961.0,240085973.0,7590739968.0,479137792.0,12817297408.0,4436246528.0,0.0,40960.0
0.316,0.442,99.179,0.0,0.0,0.063,737.0,106.0,553611.0,122653565.0,967188.0,240008287.0,7590264832.0,479137792.0,12817297408.0,4436721664.0,0.0,0.0
0.316,0.569,99.115,0.0,0.0,0.0,362.0,106.0,558688.0,122610210.0,974391.0,239948367.0,7591227392.0,479137792.0,12817297408.0,4435759104.0,0.0,0.0
0.253,0.443,99.304,0.0,0.0,0.0,512.0,0.0,556073.0,122657730.0,969663.0,239970391.0,7590608896.0,479137792.0,12817297408.0,4436377600.0,0.0,0.0
0.190,0.505,99.305,0.0,0.0,0.0,1070.0,92.0,556015.0,122552625.0,969255.0,239722546.0,7590191104.0,479137792.0,12817297408.0,4436795392.0,0.0,0.0
0.253,0.316,99.304,0.127,0.0,0.0,554.0,106.0,551927.0,122505012.0,961598.0,239789072.0,7590547456.0,479137792.0,12817297408.0,4436439040.0,0.0,57344.0
0.190,0.443,99.367,0.0,0.0,0.0,308.0,0.0,551332.0,122656562.0,962200.0,239931322.0,7590625280.0,479137792.0,12817301504.0,4436357120.0,0.0,0.0
0.315,0.631,98.991,0.0,0.0,0.063,606.0,106.0,550430.0,122534835.0,958886.0,239750133.0,7590436864.0,479137792.0,12817309696.0,4436537344.0,0.0,0.0
0.253,0.380,99.367,0.0,0.0,0.0,716.0,0.0,554329.0,123064068.0,964939.0,240349985.0,7590195200.0,479137792.0,12817309696.0,4436779008.0,0.0,0.0
0.253,0.442,99.242,0.0,0.0,0.063,490.0,106.0,546562.0,122703684.0,961006.0,240181755.0,7590621184.0,479137792.0,12817309696.0,4436353024.0,0.0,0.0
0.253,0.505,98.863,0.379,0.0,0.0,490.0,0.0,561576.0,122695159.0,980525.0,240080423.0,7590408192.0,479137792.0,12817309696.0,4436566016.0,0.0,126976.0
0.253,0.506,99.241,0.0,0.0,0.0,448.0,0.0,563627.0,122699908.0,981414.0,240070630.0,7590731776.0,479137792.0,12817317888.0,4436234240.0,0.0,0.0
0.316,0.443,99.178,0.0,0.0,0.063,554.0,106.0,561636.0,122703820.0,977076.0,240047149.0,7591186432.0,479137792.0,12817317888.0,4435779584.0,0.0,0.0
0.380,0.380,99.241,0.0,0.0,0.0,670.0,106.0,551861.0,122616802.0,963631.0,239553012.0,7589515264.0,479137792.0,12817317888.0,4437450752.0,0.0,0.0
0.316,0.316,99.306,0.0,0.0,0.063,436.0,0.0,549758.0,122339870.0,955746.0,238973308.0,7588737024.0,479137792.0,12817317888.0,4438228992.0,0.0,0.0
0.126,0.441,99.433,0.0,0.0,0.0,512.0,0.0,543630.0,121885402.0,946764.0,238652458.0,7588741120.0,479137792.0,12817317888.0,4438224896.0,0.0,53248.0
0.188,0.188,99.498,0.126,0.0,0.0,854.0,0.0,539032.0,122132305.0,718522.0,173628046.0,7587688448.0,479137792.0,12817317888.0,4439277568.0,0.0,45056.0
